0.00030085	1.66185E-11
0.000503762	3.32866E-11
0.000907913	5.00119E-11
0.001134466	6.66514E-11
0.001367015	8.32965E-11
0.001974223	9.99846E-11
0.002057112	1.16638E-10
0.002279102	1.33273E-10
0.002972451	1.4994E-10
0.002566529	1.66601E-10
0.003199248	1.83231E-10
0.004158981	1.9993E-10
0.003727646	2.16593E-10
0.004297112	2.33243E-10
0.00454801	2.49959E-10
0.004110461	2.66609E-10
0.004937403	2.83238E-10
0.005409053	2.99896E-10
0.00483801	3.16548E-10
0.005755947	3.33216E-10
0.005901141	3.49925E-10
0.005485049	3.66599E-10
0.006398252	3.83268E-10
0.005660461	3.99919E-10
0.005820316	4.16507E-10
0.006665146	4.33255E-10
0.006019126	4.49892E-10
0.006276796	4.66502E-10
0.00718034	4.83176E-10
0.006192233	4.99905E-10
