0.000868058	1.66695E-11
0.001462888	3.33416E-11
0.002533277	4.99483E-11
0.00309932	6.65935E-11
0.003705146	8.32779E-11
0.004922063	9.99633E-11
0.005208325	1.1663E-10
0.005530971	1.33229E-10
0.00663517	1.49869E-10
0.006072694	1.66557E-10
0.007013058	1.8319E-10
0.008212209	1.99868E-10
0.007835874	2.1654E-10
0.00841585	2.33183E-10
0.008531044	2.49869E-10
0.008150898	2.66517E-10
0.009069417	2.83203E-10
0.009356942	2.99852E-10
0.008852039	3.16557E-10
0.009765777	3.33181E-10
0.009809175	3.49819E-10
0.009484539	3.66513E-10
0.010211481	3.83149E-10
0.009534709	3.99827E-10
0.009707961	4.16473E-10
0.010185995	4.33161E-10
0.009743544	4.49849E-10
0.00997	4.66494E-10
0.010551529	4.83177E-10
0.009844248	4.99828E-10
