4.90689E-05	1.00037E-10
5.62417E-05	1.20428E-10
5.85019E-05	1.39897E-10
6.39515E-05	1.60002E-10
7.26214E-05	1.79914E-10
8.35233E-05	1.99901E-10
0.000103691	2.20071E-10
0.000132673	2.39843E-10
0.000166491	2.60196E-10
0.000197787	2.79683E-10
0.000217472	3.00082E-10
0.00022153	3.20117E-10
0.000212854	3.39987E-10
0.000203831	3.60385E-10
0.000198982	3.79879E-10
0.000201281	4.00095E-10
0.00019375	4.19783E-10
0.000185509	4.40057E-10
0.000190209	4.60282E-10
0.000202183	4.79723E-10
0.000214262	5.00171E-10
0.000270215	5.19773E-10
0.000324618	5.40051E-10
0.000381824	5.59653E-10
0.000417769	5.79679E-10
0.000429978	6.00121E-10
0.000408947	6.19848E-10
0.000380816	6.40101E-10
0.000360152	6.5983E-10
0.000339657	6.80095E-10
0.00030602	6.99689E-10
0.000298264	7.19675E-10
0.000307312	7.40138E-10
0.000322703	7.59805E-10
0.000375139	7.80295E-10
0.000454841	7.99863E-10
0.000531766	8.20112E-10
0.000598501	8.39754E-10
0.000626124	8.60046E-10
0.00060735	8.7987E-10
0.000566447	8.99928E-10
0.000524286	9.20302E-10
0.000495412	9.39884E-10
0.000487951	9.59974E-10
0.000453851	9.79525E-10
0.000426517	9.99896E-10
0.000428159	1.01971E-09
0.000445545	1.0397E-09
0.00046529	1.06011E-09
0.000570452	1.07988E-09
0.000675033	1.1E-09
0.000774336	1.11993E-09
0.000834372	1.13986E-09
0.000836248	1.15976E-09
0.000783941	1.17978E-09
0.000719539	1.20003E-09
0.000664996	1.21966E-09
0.000619048	1.23991E-09
0.000546205	1.25989E-09
0.000522992	1.28003E-09
0.000539017	1.30002E-09
0.000559969	1.31987E-09
0.000651672	1.34E-09
0.000770183	1.35981E-09
0.000902117	1.37979E-09
0.000987869	1.39974E-09
0.00102081	1.41964E-09
0.000987927	1.44028E-09
0.00090833	1.45959E-09
0.000834135	1.48015E-09
0.000788674	1.4997E-09
0.000768839	1.51987E-09
0.000693154	1.53964E-09
0.000659261	1.55986E-09
0.000663331	1.5797E-09
0.000689949	1.59977E-09
0.00074457	1.62003E-09
0.000901331	1.63987E-09
0.001048558	1.65982E-09
0.001176375	1.67998E-09
0.001235924	1.69981E-09
0.001194903	1.71957E-09
0.001097155	1.73972E-09
0.001004492	1.75979E-09
0.000941312	1.77986E-09
0.000916728	1.7999E-09
0.000843003	1.81978E-09
0.000787722	1.83997E-09
0.000782804	1.85989E-09
0.000809145	1.87976E-09
0.000854269	1.9001E-09
0.001037991	1.91966E-09
0.001213062	1.93995E-09
0.00136115	1.95974E-09
0.001438276	1.97974E-09
0.001394499	1.99963E-09
