0.000139714	1.00089E-10
0.000158706	1.19944E-10
0.000167066	1.39718E-10
0.000183519	1.60032E-10
0.000208291	1.80087E-10
0.00023784	1.9989E-10
0.000291954	2.20221E-10
0.00036709	2.39897E-10
0.000455061	2.60035E-10
0.000535964	2.80041E-10
0.000586748	2.99809E-10
0.000599631	3.20115E-10
0.000579117	3.39827E-10
0.000557408	3.59946E-10
0.000547425	3.79671E-10
0.00055491	4.00031E-10
0.000539607	4.20253E-10
0.000519658	4.39818E-10
0.000536626	4.60137E-10
0.000570876	4.79846E-10
0.000606847	4.99953E-10
0.000742136	5.19898E-10
0.000884483	5.39932E-10
0.001024614	5.6E-10
0.00111582	5.79772E-10
0.001149194	6.00075E-10
0.001104835	6.19856E-10
0.001030714	6.39994E-10
0.000977383	6.60295E-10
0.000930005	6.79845E-10
0.000851204	6.99927E-10
0.000836068	7.19573E-10
0.000861597	7.39927E-10
0.00090409	7.5971E-10
0.001041614	7.79988E-10
0.001240896	8.00004E-10
0.001428012	8.19789E-10
0.00159293	8.39869E-10
0.001658413	8.5977E-10
0.001615507	8.80199E-10
0.001518112	8.99644E-10
0.001415867	9.19779E-10
0.001345646	9.39819E-10
0.001329653	9.59862E-10
0.00124834	9.80218E-10
0.0011834	9.99714E-10
0.001192959	1.02005E-09
0.001240774	1.03999E-09
0.001293294	1.05982E-09
0.001557235	1.07952E-09
0.001807289	1.09957E-09
0.002042857	1.11986E-09
0.002179114	1.13961E-09
0.002185677	1.15992E-09
0.002064476	1.17974E-09
0.001915539	1.19969E-09
0.001784481	1.22013E-09
0.001676757	1.23976E-09
0.001504165	1.26023E-09
0.001445995	1.27991E-09
0.001491648	1.29977E-09
0.001546711	1.31993E-09
0.001768905	1.33985E-09
0.002055083	1.35999E-09
0.002360706	1.37972E-09
0.002539981	1.39985E-09
0.002620454	1.41985E-09
0.002557328	1.43969E-09
0.002379471	1.45976E-09
0.002211367	1.47991E-09
0.002106837	1.50018E-09
0.00205709	1.5197E-09
0.001881068	1.54022E-09
0.001805563	1.55973E-09
0.001821837	1.57981E-09
0.001893199	1.59963E-09
0.002031488	1.61961E-09
0.002398022	1.63968E-09
0.00273193	1.65993E-09
0.003004015	1.67997E-09
0.003129672	1.69974E-09
0.003040534	1.71954E-09
0.0028289	1.73954E-09
0.002622735	1.75957E-09
0.002480367	1.77998E-09
0.002427007	1.79971E-09
0.002259396	1.82008E-09
0.002138359	1.83973E-09
0.002132328	1.8598E-09
0.002201507	1.87955E-09
0.002312087	1.89988E-09
0.002734133	1.91983E-09
0.003113138	1.93959E-09
0.003401575	1.95985E-09
0.003561408	1.97933E-09
0.003478206	1.99962E-09
